sg,id,type,temp,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,manual,13.9,,1676050200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,DudinN3qtQjzrFLoWMmqgNSSVD1PUQ,2023-02-10T17:30:00.000Z
,manual,manual,13.8,,1676010600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,rcrFvQhp6DbScvdwoWAQajmkaZMPtm,2023-02-10T06:30:00.000Z
,manual,manual,14.2,,1675920600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,9hafDyQDWvrh0CdWztDEykgdwK0AQ4,2023-02-09T05:30:00.000Z
,manual,manual,14.9,,1675882800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,A0dKD4fsACRHFG71cIMOGJkMQRdR9b,2023-02-08T19:00:00.000Z
,manual,manual,14.4,,1675832400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,QjNrQ6TTkbAPGr1K14cwoaNl0gnBg9,2023-02-08T05:00:00.000Z
,manual,manual,14.9,,1675801800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,2Ech2YmuCTJlM4QXVU2PZPQ7H1eZ1D,2023-02-07T20:30:00.000Z
,manual,manual,14,,1675750500000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,SZb7WWTWv7Ftsd88SGH12JvDewA97N,2023-02-07T06:15:00.000Z
,manual,manual,14.7,,1675699200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,dP8TfUvWQgI8tNld58kaU5tSDFXQ1Y,2023-02-06T16:00:00.000Z
,manual,manual,14.7,,1675672200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,UECbYw46wrjFRjJo1XQm55lqkHZJ9s,2023-02-06T08:30:00.000Z
,manual,manual,14.7,,1675630800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,JGuLxt8nd8WVzpAIXj0amnISspCGV0,2023-02-05T21:00:00.000Z
,manual,manual,17.8,,1675609200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,0blUvFU0zbqNZSkr7XOF8yg2P2llla,2023-02-05T15:00:00.000Z
,manual,manual,16.8,,1675594800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,XuYL0unMzcXJSRJmIglKJUCwXUMIqV,2023-02-05T11:00:00.000Z
